area_code,都道府県,cat01_code,銘柄,cat02_code,平均価格,time_code,時間軸(年),全国_value,都道府県_value,差分(都道府県-全国)
01000,北海道,02003,2003 清酒,00020,調和平均,2013000000,2013年,957.0,950.0,-7.0
01000,北海道,02003,2003 清酒,00020,調和平均,2014000000,2014年,1006.0,994.0,-12.0
01000,北海道,02003,2003 清酒,00020,調和平均,2015000000,2015年,996.0,992.0,-4.0
01000,北海道,02003,2003 清酒,00020,調和平均,2016000000,2016年,983.0,966.0,-17.0
01000,北海道,02003,2003 清酒,00020,調和平均,2017000000,2017年,989.0,965.0,-24.0
01000,北海道,02003,2003 清酒,00020,調和平均,2018000000,2018年,973.0,946.0,-27.0
01000,北海道,02003,2003 清酒,00020,調和平均,2019000000,2019年,966.0,949.0,-17.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2013000000,2013年,1541.0,1556.0,15.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2014000000,2014年,1568.0,1577.0,9.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2015000000,2015年,1574.0,1589.0,15.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2016000000,2016年,1564.0,1589.0,25.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2017000000,2017年,1590.0,1604.0,14.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2018000000,2018年,1593.0,1619.0,26.0
01000,北海道,02011,2011 焼ちゅう,00010,算術平均,2019000000,2019年,1584.0,1619.0,35.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2013000000,2013年,1535.0,1558.0,23.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2014000000,2014年,1560.0,1579.0,19.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2015000000,2015年,1565.0,1591.0,26.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2016000000,2016年,1555.0,1589.0,34.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2017000000,2017年,1582.0,1606.0,24.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2018000000,2018年,1585.0,1616.0,31.0
01000,北海道,02011,2011 焼ちゅう,00020,調和平均,2019000000,2019年,1577.0,1616.0,39.0
01000,北海道,02012,2012 チューハイ,00010,算術平均,2018000000,2018年,115.0,114.0,-1.0
01000,北海道,02012,2012 チューハイ,00010,算術平均,2019000000,2019年,113.0,115.0,2.0
01000,北海道,02012,2012 チューハイ,00020,調和平均,2018000000,2018年,114.0,114.0,0.0
01000,北海道,02012,2012 チューハイ,00020,調和平均,2019000000,2019年,113.0,115.0,2.0
01000,北海道,02021,2021 ビール,00010,算術平均,2013000000,2013年,1105.0,1080.0,-25.0
01000,北海道,02021,2021 ビール,00010,算術平均,2014000000,2014年,1126.0,1110.0,-16.0
01000,北海道,02021,2021 ビール,00010,算術平均,2015000000,2015年,1122.0,1105.0,-17.0
01000,北海道,02021,2021 ビール,00010,算術平均,2016000000,2016年,1110.0,1090.0,-20.0
01000,北海道,02021,2021 ビール,00010,算術平均,2017000000,2017年,1157.0,1181.0,24.0
01000,北海道,02021,2021 ビール,00010,算術平均,2018000000,2018年,1177.0,1221.0,44.0
01000,北海道,02021,2021 ビール,00010,算術平均,2019000000,2019年,1172.0,1210.0,38.0
01000,北海道,02021,2021 ビール,00020,調和平均,2013000000,2013年,1104.0,1081.0,-23.0
01000,北海道,02021,2021 ビール,00020,調和平均,2014000000,2014年,1124.0,1110.0,-14.0
01000,北海道,02021,2021 ビール,00020,調和平均,2015000000,2015年,1120.0,1104.0,-16.0
01000,北海道,02021,2021 ビール,00020,調和平均,2016000000,2016年,1109.0,1089.0,-20.0
01000,北海道,02021,2021 ビール,00020,調和平均,2017000000,2017年,1157.0,1181.0,24.0
01000,北海道,02021,2021 ビール,00020,調和平均,2018000000,2018年,1177.0,1221.0,44.0
01000,北海道,02021,2021 ビール,00020,調和平均,2019000000,2019年,1172.0,1211.0,39.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2013000000,2013年,762.0,747.0,-15.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2014000000,2014年,775.0,763.0,-12.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2015000000,2015年,770.0,762.0,-8.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2016000000,2016年,767.0,758.0,-9.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2017000000,2017年,802.0,801.0,-1.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2018000000,2018年,811.0,821.0,10.0
01000,北海道,02026,2026 発泡酒,00010,算術平均,2019000000,2019年,812.0,823.0,11.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2013000000,2013年,760.0,747.0,-13.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2014000000,2014年,774.0,763.0,-11.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2015000000,2015年,769.0,762.0,-7.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2016000000,2016年,765.0,757.0,-8.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2017000000,2017年,801.0,801.0,0.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2018000000,2018年,810.0,820.0,10.0
01000,北海道,02026,2026 発泡酒,00020,調和平均,2019000000,2019年,812.0,822.0,10.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2013000000,2013年,634.0,627.0,-7.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2014000000,2014年,643.0,634.0,-9.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2015000000,2015年,638.0,631.0,-7.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2016000000,2016年,632.0,622.0,-10.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2017000000,2017年,667.0,675.0,8.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2018000000,2018年,675.0,690.0,15.0
01000,北海道,02027,2027 ビール風アルコール飲料,00010,算術平均,2019000000,2019年,670.0,687.0,17.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2013000000,2013年,634.0,627.0,-7.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2014000000,2014年,642.0,634.0,-8.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2015000000,2015年,638.0,631.0,-7.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2016000000,2016年,631.0,621.0,-10.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2017000000,2017年,666.0,675.0,9.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2018000000,2018年,675.0,689.0,14.0
01000,北海道,02027,2027 ビール風アルコール飲料,00020,調和平均,2019000000,2019年,670.0,686.0,16.0
01000,北海道,02033,2033 ウイスキー,00010,算術平均,2018000000,2018年,1423.0,1391.0,-32.0
01000,北海道,02033,2033 ウイスキー,00010,算術平均,2019000000,2019年,1420.0,1399.0,-21.0
01000,北海道,02033,2033 ウイスキー,00020,調和平均,2018000000,2018年,1421.0,1392.0,-29.0
01000,北海道,02033,2033 ウイスキー,00020,調和平均,2019000000,2019年,1416.0,1400.0,-16.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2013000000,2013年,152.0,137.0,-15.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2014000000,2014年,156.0,148.0,-8.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2015000000,2015年,158.0,150.0,-8.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2016000000,2016年,159.0,154.0,-5.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2017000000,2017年,301.0,288.0,-13.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2018000000,2018年,300.0,292.0,-8.0
01000,北海道,04401,4401 ラップ,00010,算術平均,2019000000,2019年,302.0,300.0,-2.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2013000000,2013年,150.0,136.0,-14.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2014000000,2014年,155.0,148.0,-7.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2015000000,2015年,157.0,150.0,-7.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2016000000,2016年,158.0,154.0,-4.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2017000000,2017年,299.0,288.0,-11.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2018000000,2018年,299.0,293.0,-6.0
01000,北海道,04401,4401 ラップ,00020,調和平均,2019000000,2019年,301.0,300.0,-1.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2013000000,2013年,246.0,240.0,-6.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2014000000,2014年,260.0,253.0,-7.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2015000000,2015年,262.0,248.0,-14.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2016000000,2016年,257.0,236.0,-21.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2017000000,2017年,253.0,239.0,-14.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2018000000,2018年,254.0,243.0,-11.0
01000,北海道,04412,4412 ティシュペーパー,00010,算術平均,2019000000,2019年,273.0,273.0,0.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2013000000,2013年,244.0,240.0,-4.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2014000000,2014年,259.0,253.0,-6.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2015000000,2015年,261.0,247.0,-14.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2016000000,2016年,255.0,234.0,-21.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2017000000,2017年,252.0,237.0,-15.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2018000000,2018年,253.0,242.0,-11.0
01000,北海道,04412,4412 ティシュペーパー,00020,調和平均,2019000000,2019年,273.0,272.0,-1.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2013000000,2013年,256.0,283.0,27.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2014000000,2014年,275.0,301.0,26.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2015000000,2015年,290.0,308.0,18.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2016000000,2016年,296.0,315.0,19.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2017000000,2017年,296.0,319.0,23.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2018000000,2018年,418.0,408.0,-10.0
01000,北海道,04413,4413 トイレットペーパー,00010,算術平均,2019000000,2019年,437.0,439.0,2.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2013000000,2013年,250.0,276.0,26.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2014000000,2014年,270.0,296.0,26.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2015000000,2015年,286.0,306.0,20.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2016000000,2016年,292.0,313.0,21.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2017000000,2017年,292.0,317.0,25.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2018000000,2018年,417.0,405.0,-12.0
01000,北海道,04413,4413 トイレットペーパー,00020,調和平均,2019000000,2019年,436.0,436.0,0.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2013000000,2013年,209.0,203.0,-6.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2014000000,2014年,541.0,524.0,-17.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2015000000,2015年,212.0,196.0,-16.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2016000000,2016年,642.0,608.0,-34.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2017000000,2017年,259.0,251.0,-8.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2018000000,2018年,194.0,191.0,-3.0
01000,北海道,04431,4431 台所用洗剤,00010,算術平均,2019000000,2019年,194.0,191.0,-3.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2013000000,2013年,208.0,203.0,-5.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2014000000,2014年,538.0,523.0,-15.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2015000000,2015年,211.0,196.0,-15.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2016000000,2016年,639.0,606.0,-33.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2017000000,2017年,258.0,250.0,-8.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2018000000,2018年,193.0,191.0,-2.0
01000,北海道,04431,4431 台所用洗剤,00020,調和平均,2019000000,2019年,193.0,190.0,-3.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2013000000,2013年,303.0,297.0,-6.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2014000000,2014年,313.0,307.0,-6.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2015000000,2015年,303.0,278.0,-25.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2016000000,2016年,299.0,278.0,-21.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2017000000,2017年,293.0,270.0,-23.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2018000000,2018年,294.0,266.0,-28.0
01000,北海道,04441,4441 洗濯用洗剤,00010,算術平均,2019000000,2019年,298.0,270.0,-28.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2013000000,2013年,302.0,297.0,-5.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2014000000,2014年,311.0,306.0,-5.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2015000000,2015年,302.0,279.0,-23.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2016000000,2016年,297.0,278.0,-19.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2017000000,2017年,292.0,270.0,-22.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2018000000,2018年,291.0,264.0,-27.0
01000,北海道,04441,4441 洗濯用洗剤,00020,調和平均,2019000000,2019年,295.0,269.0,-26.0
01000,北海道,06031,6031 ドリンク剤,00010,算術平均,2017000000,2017年,1018.0,1015.0,-3.0
01000,北海道,06031,6031 ドリンク剤,00010,算術平均,2018000000,2018年,1027.0,1023.0,-4.0
01000,北海道,06031,6031 ドリンク剤,00010,算術平均,2019000000,2019年,1029.0,1026.0,-3.0
01000,北海道,06031,6031 ドリンク剤,00020,調和平均,2017000000,2017年,1018.0,1015.0,-3.0
01000,北海道,06031,6031 ドリンク剤,00020,調和平均,2018000000,2018年,1026.0,1023.0,-3.0
01000,北海道,06031,6031 ドリンク剤,00020,調和平均,2019000000,2019年,1029.0,1026.0,-3.0
01000,北海道,09621,9621 化粧石けん,00010,算術平均,2013000000,2013年,235.0,196.0,-39.0
01000,北海道,09621,9621 化粧石けん,00010,算術平均,2014000000,2014年,241.0,222.0,-19.0
01000,北海道,09621,9621 化粧石けん,00010,算術平均,2015000000,2015年,241.0,226.0,-15.0
01000,北海道,09621,9621 化粧石けん,00010,算術平均,2016000000,2016年,242.0,233.0,-9.0
01000,北海道,09621,9621 化粧石けん,00010,算術平均,2017000000,2017年,234.0,223.0,-11.0
01000,北海道,09621,9621 化粧石けん,00020,調和平均,2013000000,2013年,232.0,196.0,-36.0
01000,北海道,09621,9621 化粧石けん,00020,調和平均,2014000000,2014年,238.0,220.0,-18.0
01000,北海道,09621,9621 化粧石けん,00020,調和平均,2015000000,2015年,238.0,225.0,-13.0
01000,北海道,09621,9621 化粧石けん,00020,調和平均,2016000000,2016年,239.0,229.0,-10.0
01000,北海道,09621,9621 化粧石けん,00020,調和平均,2017000000,2017年,231.0,221.0,-10.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2013000000,2013年,157.0,148.0,-9.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2014000000,2014年,160.0,156.0,-4.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2015000000,2015年,161.0,158.0,-3.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2016000000,2016年,160.0,154.0,-6.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2017000000,2017年,156.0,151.0,-5.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2018000000,2018年,157.0,160.0,3.0
01000,北海道,09623,9623 歯磨き,00010,算術平均,2019000000,2019年,157.0,155.0,-2.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2013000000,2013年,156.0,148.0,-8.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2014000000,2014年,159.0,154.0,-5.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2015000000,2015年,160.0,158.0,-2.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2016000000,2016年,159.0,154.0,-5.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2017000000,2017年,155.0,151.0,-4.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2018000000,2018年,156.0,160.0,4.0
01000,北海道,09623,9623 歯磨き,00020,調和平均,2019000000,2019年,156.0,155.0,-1.0
01000,北海道,09624,9624 ヘアコンディショナー,00010,算術平均,2013000000,2013年,125.0,126.0,1.0
01000,北海道,09624,9624 ヘアコンディショナー,00010,算術平均,2014000000,2014年,1227.0,1259.0,32.0
01000,北海道,09624,9624 ヘアコンディショナー,00010,算術平均,2015000000,2015年,1384.0,1355.0,-29.0
01000,北海道,09624,9624 ヘアコンディショナー,00010,算術平均,2016000000,2016年,1409.0,1316.0,-93.0
01000,北海道,09624,9624 ヘアコンディショナー,00020,調和平均,2013000000,2013年,124.0,126.0,2.0
01000,北海道,09624,9624 ヘアコンディショナー,00020,調和平均,2014000000,2014年,1224.0,1257.0,33.0
01000,北海道,09624,9624 ヘアコンディショナー,00020,調和平均,2015000000,2015年,1380.0,1355.0,-25.0
01000,北海道,09624,9624 ヘアコンディショナー,00020,調和平均,2016000000,2016年,1402.0,1306.0,-96.0
01000,北海道,09626,9626 ボディーソープ,00010,算術平均,2013000000,2013年,283.0,287.0,4.0
01000,北海道,09626,9626 ボディーソープ,00010,算術平均,2014000000,2014年,284.0,291.0,7.0
01000,北海道,09626,9626 ボディーソープ,00010,算術平均,2015000000,2015年,294.0,298.0,4.0
01000,北海道,09626,9626 ボディーソープ,00010,算術平均,2016000000,2016年,281.0,281.0,0.0
01000,北海道,09626,9626 ボディーソープ,00020,調和平均,2013000000,2013年,283.0,287.0,4.0
01000,北海道,09626,9626 ボディーソープ,00020,調和平均,2014000000,2014年,284.0,290.0,6.0
01000,北海道,09626,9626 ボディーソープ,00020,調和平均,2015000000,2015年,294.0,298.0,4.0
01000,北海道,09626,9626 ボディーソープ,00020,調和平均,2016000000,2016年,280.0,281.0,1.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2013000000,2013年,687.0,686.0,-1.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2014000000,2014年,704.0,694.0,-10.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2015000000,2015年,709.0,695.0,-14.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2016000000,2016年,710.0,706.0,-4.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2017000000,2017年,705.0,712.0,7.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2018000000,2018年,703.0,703.0,0.0
01000,北海道,09631,9631 整髪料,00010,算術平均,2019000000,2019年,706.0,699.0,-7.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2013000000,2013年,686.0,686.0,0.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2014000000,2014年,702.0,694.0,-8.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2015000000,2015年,707.0,693.0,-14.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2016000000,2016年,707.0,706.0,-1.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2017000000,2017年,702.0,712.0,10.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2018000000,2018年,699.0,702.0,3.0
01000,北海道,09631,9631 整髪料,00020,調和平均,2019000000,2019年,702.0,699.0,-3.0
01000,北海道,09641,9641 ヘアートニック,00010,算術平均,2018000000,2018年,972.0,952.0,-20.0
01000,北海道,09641,9641 ヘアートニック,00010,算術平均,2019000000,2019年,973.0,944.0,-29.0
01000,北海道,09641,9641 ヘアートニック,00020,調和平均,2018000000,2018年,969.0,954.0,-15.0
01000,北海道,09641,9641 ヘアートニック,00020,調和平均,2019000000,2019年,971.0,945.0,-26.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2013000000,2013年,1278.0,1324.0,46.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2014000000,2014年,1306.0,1333.0,27.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2015000000,2015年,1315.0,1318.0,3.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2016000000,2016年,1326.0,1338.0,12.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2017000000,2017年,1316.0,1298.0,-18.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2018000000,2018年,1320.0,1303.0,-17.0
01000,北海道,09661,9661 化粧水(セルフ),00010,算術平均,2019000000,2019年,1326.0,1313.0,-13.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2013000000,2013年,1274.0,1322.0,48.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2014000000,2014年,1302.0,1329.0,27.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2015000000,2015年,1313.0,1315.0,2.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2016000000,2016年,1323.0,1334.0,11.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2017000000,2017年,1312.0,1298.0,-14.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2018000000,2018年,1316.0,1303.0,-13.0
01000,北海道,09661,9661 化粧水(セルフ),00020,調和平均,2019000000,2019年,1323.0,1314.0,-9.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2013000000,2013年,2370.0,2584.0,214.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2014000000,2014年,2223.0,2310.0,87.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2015000000,2015年,2082.0,2286.0,204.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2016000000,2016年,2156.0,2276.0,120.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2017000000,2017年,2223.0,2331.0,108.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2018000000,2018年,2303.0,2456.0,153.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00010,算術平均,2019000000,2019年,2319.0,2424.0,105.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2013000000,2013年,2357.0,2549.0,192.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2014000000,2014年,2203.0,2340.0,137.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2015000000,2015年,2062.0,2305.0,243.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2016000000,2016年,2141.0,2291.0,150.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2017000000,2017年,2207.0,2350.0,143.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2018000000,2018年,2290.0,2462.0,172.0
02000,青森県,01001,1001 うるち米(単一品種，「コシヒカリ」),00020,調和平均,2019000000,2019年,2307.0,2427.0,120.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2013000000,2013年,2180.0,2089.0,-91.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2014000000,2014年,2033.0,1977.0,-56.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2015000000,2015年,1859.0,1858.0,-1.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2016000000,2016年,1927.0,1954.0,27.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2017000000,2017年,2042.0,2042.0,0.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2018000000,2018年,2171.0,2146.0,-25.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00010,算術平均,2019000000,2019年,2170.0,2154.0,-16.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2013000000,2013年,2170.0,2051.0,-119.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2014000000,2014年,2019.0,1940.0,-79.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2015000000,2015年,1845.0,1820.0,-25.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2016000000,2016年,1918.0,1937.0,19.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2017000000,2017年,2035.0,2032.0,-3.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2018000000,2018年,2164.0,2145.0,-19.0
02000,青森県,01002,1002 うるち米(単一品種，「コシヒカリ」以外),00020,調和平均,2019000000,2019年,2163.0,2154.0,-9.0
02000,青森県,01021,1021 食パン,00010,算術平均,2013000000,2013年,407.0,382.0,-25.0
02000,青森県,01021,1021 食パン,00010,算術平均,2014000000,2014年,408.0,366.0,-42.0
02000,青森県,01021,1021 食パン,00010,算術平均,2015000000,2015年,413.0,382.0,-31.0
02000,青森県,01021,1021 食パン,00010,算術平均,2016000000,2016年,416.0,384.0,-32.0
02000,青森県,01021,1021 食パン,00010,算術平均,2017000000,2017年,413.0,382.0,-31.0
02000,青森県,01021,1021 食パン,00010,算術平均,2018000000,2018年,415.0,389.0,-26.0
02000,青森県,01021,1021 食パン,00010,算術平均,2019000000,2019年,419.0,395.0,-24.0
02000,青森県,01021,1021 食パン,00020,調和平均,2013000000,2013年,407.0,381.0,-26.0
02000,青森県,01021,1021 食パン,00020,調和平均,2014000000,2014年,396.0,364.0,-32.0
02000,青森県,01021,1021 食パン,00020,調和平均,2015000000,2015年,401.0,379.0,-22.0
02000,青森県,01021,1021 食パン,00020,調和平均,2016000000,2016年,405.0,380.0,-25.0
02000,青森県,01021,1021 食パン,00020,調和平均,2017000000,2017年,403.0,377.0,-26.0
02000,青森県,01021,1021 食パン,00020,調和平均,2018000000,2018年,406.0,382.0,-24.0
02000,青森県,01021,1021 食パン,00020,調和平均,2019000000,2019年,410.0,389.0,-21.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2013000000,2013年,76.0,78.0,2.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2014000000,2014年,84.0,84.0,0.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2015000000,2015年,85.0,85.0,0.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2016000000,2016年,85.0,88.0,3.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2017000000,2017年,85.0,88.0,3.0
02000,青森県,01022,1022 あんパン,00010,算術平均,2018000000,2018年,86.0,91.0,5.0
